-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 01/01/2022 
Location: Latitude  51.4965   Longitude 10.8103 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,PS,T2M
2021,7,5,20,1.83,192.56,96.9,16.07
2021,7,5,21,2.09,175.5,96.91,15.25
2021,7,5,22,2.28,170.12,96.9,14.83
2021,7,5,23,2.59,171.14,96.89,14.7
2021,7,6,0,2.69,174.01,96.88,14.37
2021,7,6,1,2.8,176.8,96.86,14.21
2021,7,6,2,3.05,179.71,96.85,14.44
2021,7,6,3,3.15,181.56,96.83,14.4
2021,7,6,4,3.31,182.03,96.82,14.4
2021,7,6,5,4.06,178.68,96.79,15.65
2021,7,6,6,4.13,167.99,96.73,17.14
2021,7,6,7,5.23,171.49,96.69,19.17
2021,7,6,8,5.55,167.72,96.65,21.25
2021,7,6,9,6.03,166.05,96.63,22.96
2021,7,6,10,6.74,169.92,96.61,24.21
2021,7,6,11,6.74,181.26,96.59,24.69
2021,7,6,12,6.04,198.88,96.65,23.73
2021,7,6,13,5.22,209.02,96.7,22.23
2021,7,6,14,5.67,213.71,96.78,21.61
2021,7,6,15,4.83,209.96,96.77,21.01
2021,7,6,16,4.68,218.36,96.76,20.37
2021,7,6,17,5.9,231.19,96.82,20.04
2021,7,6,18,5.74,233.13,96.9,19.11
2021,7,6,19,3.77,229.21,96.96,17.48
2021,7,6,20,2.71,218.79,97.0,16.23
2021,7,6,21,3.3,219.91,97.11,15.62
2021,7,6,22,2.73,215.56,97.12,15.19
2021,7,6,23,2.9,221.07,97.17,14.96
2021,7,7,0,2.84,228.9,97.2,14.58
2021,7,7,1,2.4,226.06,97.21,14.12
2021,7,7,2,1.93,220.4,97.19,13.64
2021,7,7,3,1.92,215.37,97.22,13.37
2021,7,7,4,1.83,212.06,97.28,13.44
2021,7,7,5,2.13,204.78,97.32,13.96
2021,7,7,6,2.49,194.91,97.35,14.46
2021,7,7,7,2.58,194.2,97.4,15.23
2021,7,7,8,2.77,198.43,97.44,16.35
2021,7,7,9,3.0,201.22,97.48,17.91
2021,7,7,10,3.06,203.29,97.51,19.71
2021,7,7,11,3.05,202.56,97.54,20.98
2021,7,7,12,3.03,203.2,97.55,21.8
2021,7,7,13,3.04,205.05,97.55,22.31
2021,7,7,14,3.06,208.66,97.56,22.6
2021,7,7,15,3.0,212.04,97.58,22.48
2021,7,7,16,2.78,213.42,97.58,22.21
2021,7,7,17,2.4,214.26,97.59,21.69
2021,7,7,18,1.83,212.06,97.62,20.98
2021,7,7,19,1.48,205.62,97.67,19.43
2021,7,7,20,1.75,194.78,97.73,17.83
2021,7,7,21,1.94,188.59,97.77,16.87
2021,7,7,22,1.99,185.4,97.79,16.12
2021,7,7,23,1.9,180.0,97.77,15.53
2021,7,8,0,2.2,181.22,97.79,14.37
2021,7,8,1,2.19,189.03,97.81,14.05
2021,7,8,2,1.87,191.83,97.78,14.15
2021,7,8,3,1.8,196.15,97.78,13.96
2021,7,8,4,1.66,202.1,97.78,13.87
2021,7,8,5,1.39,210.74,97.8,14.94
2021,7,8,6,1.69,206.33,97.83,16.23
2021,7,8,7,1.01,182.66,97.83,17.87
2021,7,8,8,0.98,144.78,97.82,20.15
2021,7,8,9,1.35,148.7,97.83,21.53
2021,7,8,10,1.26,177.51,97.84,21.55
2021,7,8,11,0.36,92.49,97.81,21.01
2021,7,8,12,1.58,54.26,97.75,21.44
2021,7,8,13,2.17,64.36,97.75,21.83
2021,7,8,14,2.66,62.01,97.74,21.65
2021,7,8,15,2.86,64.97,97.76,21.12
2021,7,8,16,2.57,67.1,97.77,19.82
2021,7,8,17,2.56,66.09,97.73,18.59
2021,7,8,18,2.33,78.2,97.7,17.61
2021,7,8,19,1.58,95.12,97.72,16.56
2021,7,8,20,1.23,96.94,97.77,15.33
2021,7,8,21,1.22,94.79,97.79,14.75
2021,7,8,22,1.32,97.13,97.8,14.22
2021,7,8,23,1.3,56.31,97.74,13.96
2021,7,9,0,1.66,20.65,97.68,13.44
2021,7,9,1,1.69,359.73,97.69,13.17
2021,7,9,2,2.02,343.39,97.67,13.04
2021,7,9,3,2.45,345.96,97.62,13.44
2021,7,9,4,2.64,351.65,97.59,13.66
2021,7,9,5,3.26,352.01,97.59,14.14
2021,7,9,6,3.62,349.18,97.61,14.32
2021,7,9,7,4.1,346.44,97.63,14.49
2021,7,9,8,4.67,346.17,97.64,14.65
2021,7,9,9,4.98,346.12,97.61,14.8
2021,7,9,10,5.14,346.03,97.61,15.01
2021,7,9,11,5.29,343.52,97.61,15.37
2021,7,9,12,5.45,340.4,97.6,15.76
2021,7,9,13,5.46,336.81,97.58,16.08
2021,7,9,14,5.2,331.78,97.57,16.3
2021,7,9,15,4.88,323.79,97.57,16.33
2021,7,9,16,4.7,315.61,97.59,16.15
2021,7,9,17,4.55,310.26,97.6,15.78
2021,7,9,18,4.09,304.88,97.62,15.34
2021,7,9,19,3.43,297.85,97.65,14.82
2021,7,9,20,2.75,286.17,97.69,14.16
2021,7,9,21,2.66,273.03,97.72,13.6
2021,7,9,22,2.87,265.0,97.72,13.27
2021,7,9,23,3.04,257.85,97.72,13.07
2021,7,10,0,3.07,252.39,97.71,12.83
2021,7,10,1,3.03,249.46,97.7,12.48
2021,7,10,2,3.05,249.43,97.69,12.33
2021,7,10,3,2.93,248.91,97.68,12.18
2021,7,10,4,2.71,249.27,97.67,12.3
2021,7,10,5,3.13,249.26,97.67,13.36
2021,7,10,6,3.1,249.46,97.68,14.51
2021,7,10,7,3.07,250.83,97.68,16.1
2021,7,10,8,3.26,252.26,97.66,17.83
2021,7,10,9,3.41,249.2,97.64,19.18
2021,7,10,10,3.31,241.8,97.62,20.21
2021,7,10,11,3.18,231.27,97.6,20.9
2021,7,10,12,3.16,223.4,97.55,21.07
2021,7,10,13,3.08,217.8,97.52,21.22
2021,7,10,14,2.82,213.6,97.5,20.69
2021,7,10,15,2.29,209.02,97.51,20.0
2021,7,10,16,1.82,199.84,97.48,19.84
2021,7,10,17,1.64,187.13,97.45,19.97
2021,7,10,18,1.43,172.49,97.44,19.6
2021,7,10,19,1.25,149.28,97.42,18.41
2021,7,10,20,1.56,123.53,97.43,17.43
2021,7,10,21,1.94,111.2,97.43,16.53
2021,7,10,22,2.14,105.26,97.42,15.8
2021,7,10,23,2.27,103.56,97.41,14.98
2021,7,11,0,2.28,109.8,97.39,14.19
2021,7,11,1,2.11,115.71,97.37,13.8
2021,7,11,2,1.88,119.86,97.34,13.53
2021,7,11,3,1.73,127.13,97.34,13.23
2021,7,11,4,1.49,132.66,97.34,13.43
2021,7,11,5,0.89,142.52,97.34,14.95
2021,7,11,6,0.7,159.74,97.37,16.14
2021,7,11,7,0.57,138.89,97.4,18.25
2021,7,11,8,1.2,115.9,97.41,20.67
2021,7,11,9,1.7,115.86,97.41,21.1
2021,7,11,10,2.12,123.28,97.43,20.62
2021,7,11,11,2.23,132.58,97.46,20.01
2021,7,11,12,2.24,138.53,97.46,19.7
2021,7,11,13,2.27,140.17,97.47,19.69
2021,7,11,14,2.37,141.43,97.46,19.93
2021,7,11,15,2.34,145.2,97.46,19.79
2021,7,11,16,2.26,150.77,97.44,19.46
2021,7,11,17,2.11,156.47,97.43,19.27
2021,7,11,18,1.72,163.88,97.42,18.84
2021,7,11,19,1.21,171.45,97.41,17.7
2021,7,11,20,1.57,180.57,97.42,16.16
2021,7,11,21,1.7,192.19,97.42,15.53
2021,7,11,22,1.64,203.27,97.41,15.08
2021,7,11,23,1.62,212.62,97.39,14.64
2021,7,12,0,1.56,218.08,97.37,14.29
2021,7,12,1,1.53,221.27,97.34,13.98
2021,7,12,2,1.55,222.35,97.31,13.66
2021,7,12,3,1.67,221.77,97.28,13.26
2021,7,12,4,1.63,218.79,97.26,13.23
2021,7,12,5,1.71,209.84,97.25,14.39
2021,7,12,6,1.57,197.35,97.23,15.54
2021,7,12,7,1.38,180.97,97.2,17.43
2021,7,12,8,1.43,145.44,97.16,19.4
2021,7,12,9,2.08,125.96,97.11,21.12
2021,7,12,10,2.43,149.32,97.13,22.26
2021,7,12,11,2.77,179.19,97.15,22.79
2021,7,12,12,2.38,182.64,97.1,23.23
2021,7,12,13,1.55,148.15,97.03,23.78
2021,7,12,14,1.95,118.72,96.95,24.08
2021,7,12,15,2.31,131.71,96.93,24.01
2021,7,12,16,2.31,141.58,96.9,23.58
2021,7,12,17,1.97,142.9,96.89,22.86
2021,7,12,18,1.72,137.76,96.87,21.66
2021,7,12,19,1.58,129.77,96.88,20.26
2021,7,12,20,1.88,123.29,96.89,19.03
2021,7,12,21,2.13,121.83,96.91,18.05
2021,7,12,22,2.31,123.69,96.9,17.25
2021,7,12,23,2.28,126.52,96.88,16.62
2021,7,13,0,2.08,126.61,96.85,15.92
2021,7,13,1,1.91,137.65,96.82,15.52
2021,7,13,2,1.71,171.87,96.8,15.08
2021,7,13,3,1.65,205.23,96.79,14.92
2021,7,13,4,1.28,236.99,96.76,15.37
2021,7,13,5,0.74,293.59,96.75,16.63
2021,7,13,6,1.29,5.19,96.75,17.63
2021,7,13,7,1.92,33.69,96.76,18.27
2021,7,13,8,2.43,55.49,96.77,19.67
2021,7,13,9,3.26,73.56,96.77,21.2
2021,7,13,10,3.82,82.95,96.77,22.33
2021,7,13,11,4.04,85.56,96.74,23.45
2021,7,13,12,4.08,82.74,96.7,24.35
2021,7,13,13,4.12,77.62,96.64,24.72
2021,7,13,14,4.02,80.15,96.63,24.69
2021,7,13,15,3.65,79.51,96.63,24.21
2021,7,13,16,3.2,63.81,96.62,23.65
2021,7,13,17,2.44,49.28,96.61,22.59
2021,7,13,18,1.9,36.3,96.62,21.29
2021,7,13,19,1.9,18.21,96.63,20.1
2021,7,13,20,2.12,8.25,96.62,19.41
2021,7,13,21,2.26,5.16,96.6,19.04
2021,7,13,22,1.67,11.05,96.6,18.7
2021,7,13,23,1.13,16.05,96.57,18.48
2021,7,14,0,0.61,15.64,96.55,18.19
2021,7,14,1,0.6,176.24,96.55,17.95
2021,7,14,2,2.09,205.42,96.54,17.6
2021,7,14,3,2.88,221.7,96.54,17.29
2021,7,14,4,3.22,226.57,96.53,16.81
2021,7,14,5,3.63,228.32,96.51,16.77
2021,7,14,6,4.62,212.43,96.61,16.94
2021,7,14,7,5.37,214.5,96.66,17.08
2021,7,14,8,5.33,220.18,96.68,17.29
2021,7,14,9,5.16,222.67,96.72,17.4
2021,7,14,10,5.17,222.49,96.74,17.6
2021,7,14,11,5.55,218.37,96.78,18.51
2021,7,14,12,5.7,218.32,96.79,19.2
2021,7,14,13,5.37,222.46,96.79,19.95
2021,7,14,14,4.96,222.38,96.78,20.76
2021,7,14,15,4.65,217.22,96.8,21.11
2021,7,14,16,4.36,213.97,96.82,20.94
2021,7,14,17,3.96,211.53,96.83,20.31
2021,7,14,18,3.28,206.02,96.86,19.43
2021,7,14,19,1.98,200.08,96.9,17.84
2021,7,14,20,1.9,200.22,96.94,15.62
2021,7,14,21,1.92,205.0,96.95,14.51
2021,7,14,22,1.86,210.22,96.95,13.76
2021,7,14,23,1.85,214.83,96.95,13.14
2021,7,15,0,1.85,212.95,96.97,12.55
2021,7,15,1,1.79,208.69,97.0,12.1
2021,7,15,2,1.64,215.28,97.0,11.91
2021,7,15,3,1.51,226.67,96.98,11.88
2021,7,15,4,1.45,232.02,96.98,11.99
2021,7,15,5,1.51,231.71,97.0,13.71
2021,7,15,6,1.36,226.86,97.05,15.38
2021,7,15,7,1.13,197.68,97.08,16.95
2021,7,15,8,1.41,180.0,97.1,18.24
2021,7,15,9,1.34,179.33,97.1,19.06
2021,7,15,10,0.98,180.46,97.13,19.74
2021,7,15,11,0.33,171.87,97.15,20.51
2021,7,15,12,0.36,44.12,97.15,21.4
2021,7,15,13,0.73,48.93,97.14,22.23
2021,7,15,14,0.91,55.49,97.15,22.67
2021,7,15,15,0.97,55.16,97.17,22.53
2021,7,15,16,0.86,40.94,97.2,22.17
2021,7,15,17,0.85,8.5,97.21,21.8
2021,7,15,18,1.03,347.23,97.22,21.37
2021,7,15,19,1.22,336.71,97.26,19.81
2021,7,15,20,1.63,333.19,97.31,18.18
2021,7,15,21,1.89,333.97,97.35,17.2
2021,7,15,22,1.91,335.11,97.38,16.53
2021,7,15,23,2.0,334.33,97.41,16.17
2021,7,16,0,2.11,332.2,97.4,15.7
2021,7,16,1,2.13,330.05,97.41,15.42
2021,7,16,2,2.04,327.04,97.43,15.28
2021,7,16,3,2.08,320.03,97.44,15.13
2021,7,16,4,2.16,312.94,97.45,15.08
2021,7,16,5,2.8,308.09,97.47,16.15
2021,7,16,6,3.25,310.23,97.51,17.17
2021,7,16,7,3.54,315.45,97.57,18.38
2021,7,16,8,3.56,316.42,97.6,19.51
2021,7,16,9,3.44,318.86,97.62,20.56
2021,7,16,10,3.25,321.64,97.64,21.51
2021,7,16,11,3.05,324.27,97.66,22.29
2021,7,16,12,3.15,328.28,97.68,22.79
2021,7,16,13,3.38,333.2,97.7,23.05
2021,7,16,14,3.68,337.25,97.72,23.05
2021,7,16,15,3.86,340.61,97.73,22.84
2021,7,16,16,3.91,341.46,97.75,22.51
2021,7,16,17,3.87,339.08,97.77,21.93
2021,7,16,18,3.57,332.93,97.79,20.96
2021,7,16,19,3.14,325.04,97.83,19.9
2021,7,16,20,3.26,323.87,97.88,18.99
2021,7,16,21,3.72,324.84,97.91,18.57
2021,7,16,22,4.06,327.17,97.94,18.14
2021,7,16,23,3.83,326.47,97.96,17.55
2021,7,17,0,3.72,324.74,97.95,16.93
2021,7,17,1,3.7,322.45,97.95,16.33
2021,7,17,2,3.52,319.23,97.94,15.8
2021,7,17,3,3.49,315.73,97.92,15.44
2021,7,17,4,3.6,312.01,97.91,15.22
2021,7,17,5,3.85,311.38,97.91,15.23
2021,7,17,6,3.86,310.56,97.93,15.44
2021,7,17,7,4.26,315.67,97.94,16.03
2021,7,17,8,4.6,319.27,97.96,17.18
2021,7,17,9,5.03,329.97,97.97,19.13
2021,7,17,10,5.34,339.55,97.95,21.32
2021,7,17,11,5.71,344.77,97.92,23.09
2021,7,17,12,6.12,346.73,97.89,24.14
2021,7,17,13,6.46,346.57,97.86,24.62
2021,7,17,14,6.62,344.73,97.85,24.53
2021,7,17,15,6.58,342.73,97.86,23.89
2021,7,17,16,6.29,341.48,97.87,23.05
2021,7,17,17,5.69,340.49,97.86,22.24
2021,7,17,18,4.9,339.28,97.85,21.12
2021,7,17,19,3.95,335.31,97.88,19.32
2021,7,17,20,3.58,329.4,97.92,17.28
2021,7,17,21,3.84,327.38,97.95,16.25
2021,7,17,22,4.07,328.11,97.98,15.33
2021,7,17,23,3.85,329.38,97.98,14.4
2021,7,18,0,3.42,330.27,97.97,13.67
2021,7,18,1,3.11,331.11,97.94,13.07
2021,7,18,2,2.96,331.61,97.93,12.69
2021,7,18,3,2.9,332.05,97.93,12.52
2021,7,18,4,2.92,331.93,97.94,12.53
2021,7,18,5,3.5,330.92,97.95,13.79
2021,7,18,6,3.89,340.18,97.97,15.16
2021,7,18,7,3.9,346.1,97.99,16.91
2021,7,18,8,3.8,344.85,97.98,18.64
2021,7,18,9,3.75,341.3,97.95,20.14
2021,7,18,10,3.73,336.93,97.92,21.45
2021,7,18,11,3.84,333.38,97.91,22.54
2021,7,18,12,4.0,331.18,97.89,23.32
2021,7,18,13,4.19,330.43,97.87,23.73
2021,7,18,14,4.31,330.23,97.86,23.89
2021,7,18,15,4.33,330.01,97.85,23.72
2021,7,18,16,4.3,329.43,97.83,23.4
2021,7,18,17,4.07,328.51,97.8,22.9
2021,7,18,18,3.12,327.26,97.78,21.99
2021,7,18,19,2.36,325.52,97.77,20.22
2021,7,18,20,2.67,329.01,97.79,18.8
2021,7,18,21,2.97,334.65,97.81,18.26
2021,7,18,22,3.28,339.97,97.83,17.6
2021,7,18,23,3.19,342.45,97.84,16.56
2021,7,19,0,3.18,343.17,97.85,15.58
2021,7,19,1,3.17,343.22,97.85,14.71
2021,7,19,2,2.87,340.78,97.85,13.96
2021,7,19,3,2.59,337.69,97.86,13.21
2021,7,19,4,2.56,337.74,97.87,12.51
2021,7,19,5,3.29,342.3,97.89,12.9
2021,7,19,6,3.45,343.04,97.91,13.52
2021,7,19,7,3.48,342.09,97.92,14.67
2021,7,19,8,3.57,340.69,97.91,15.9
2021,7,19,9,3.69,339.03,97.89,17.05
2021,7,19,10,3.8,337.28,97.88,18.03
2021,7,19,11,3.96,335.26,97.85,18.92
2021,7,19,12,4.12,333.87,97.82,19.41
2021,7,19,13,4.2,333.58,97.79,19.88
2021,7,19,14,4.21,333.1,97.77,19.8
2021,7,19,15,4.13,332.66,97.75,19.86
2021,7,19,16,4.05,332.55,97.73,19.37
2021,7,19,17,3.85,334.01,97.72,18.26
2021,7,19,18,3.45,338.37,97.72,17.22
2021,7,19,19,2.47,344.6,97.75,15.93
2021,7,19,20,1.88,353.08,97.78,14.71
2021,7,19,21,1.67,0.54,97.81,14.17
2021,7,19,22,1.47,1.83,97.82,13.7
2021,7,19,23,1.35,357.68,97.81,13.39
2021,7,20,0,1.25,348.83,97.79,13.01
2021,7,20,1,1.28,338.13,97.76,12.55
2021,7,20,2,1.41,329.74,97.74,11.81
2021,7,20,3,1.5,325.15,97.74,11.28
2021,7,20,4,1.52,324.84,97.76,11.33
2021,7,20,5,1.92,325.79,97.79,11.98
2021,7,20,6,2.16,324.7,97.81,13.1
2021,7,20,7,2.64,321.98,97.83,14.45
2021,7,20,8,2.77,322.22,97.84,15.49
2021,7,20,9,2.69,324.56,97.84,16.37
2021,7,20,10,2.66,325.66,97.84,17.28
2021,7,20,11,2.76,326.31,97.84,17.97
2021,7,20,12,2.93,327.54,97.83,18.79
2021,7,20,13,3.19,328.6,97.81,19.29
2021,7,20,14,3.41,331.26,97.8,19.19
2021,7,20,15,3.49,334.01,97.8,18.66
2021,7,20,16,3.33,337.4,97.81,18.11
2021,7,20,17,2.99,341.28,97.81,17.78
2021,7,20,18,2.23,343.92,97.83,17.12
2021,7,20,19,1.58,344.17,97.88,16.12
2021,7,20,20,1.53,342.12,97.92,15.17
2021,7,20,21,1.54,337.07,97.95,14.77
2021,7,20,22,1.6,333.31,97.97,14.35
2021,7,20,23,1.66,333.8,97.98,13.84
2021,7,21,0,1.73,338.78,97.98,13.32
2021,7,21,1,1.79,346.09,97.97,12.83
2021,7,21,2,1.72,352.97,97.97,12.31
2021,7,21,3,1.59,355.49,97.99,11.57
2021,7,21,4,1.47,353.29,98.01,11.4
2021,7,21,5,1.21,346.59,98.04,12.88
2021,7,21,6,1.25,342.92,98.07,14.58
2021,7,21,7,1.4,342.47,98.1,16.45
2021,7,21,8,1.47,339.16,98.11,17.98
2021,7,21,9,1.44,338.03,98.11,18.98
2021,7,21,10,1.43,337.5,98.11,19.65
2021,7,21,11,1.56,336.12,98.11,20.16
2021,7,21,12,1.83,337.38,98.11,20.67
2021,7,21,13,2.13,339.84,98.09,20.94
2021,7,21,14,2.34,341.75,98.08,20.97
2021,7,21,15,2.4,342.57,98.08,20.72
2021,7,21,16,2.35,344.21,98.07,20.22
2021,7,21,17,2.17,347.92,98.06,19.55
2021,7,21,18,1.84,354.89,98.06,18.83
2021,7,21,19,1.46,2.14,98.07,17.33
2021,7,21,20,1.57,10.64,98.1,15.96
2021,7,21,21,1.38,21.62,98.11,15.49
2021,7,21,22,1.13,31.37,98.12,15.28
2021,7,21,23,0.79,45.4,98.12,15.08
2021,7,22,0,0.5,84.64,98.11,14.79
2021,7,22,1,0.62,139.09,98.09,14.28
2021,7,22,2,0.93,164.91,98.08,13.56
2021,7,22,3,1.2,180.37,98.06,12.97
2021,7,22,4,1.39,188.72,98.05,12.52
2021,7,22,5,1.38,196.39,98.05,13.73
2021,7,22,6,1.65,203.41,98.06,15.14
2021,7,22,7,1.37,215.69,98.06,17.36
2021,7,22,8,1.13,239.37,98.05,19.02
2021,7,22,9,1.0,261.05,98.02,20.33
2021,7,22,10,1.02,275.71,97.99,21.07
2021,7,22,11,1.26,289.22,97.96,21.51
2021,7,22,12,1.64,303.92,97.92,21.66
2021,7,22,13,1.98,313.72,97.88,21.57
2021,7,22,14,2.1,318.47,97.86,21.66
2021,7,22,15,2.08,323.39,97.85,21.07
2021,7,22,16,2.09,331.42,97.83,20.55
2021,7,22,17,2.06,342.53,97.79,20.27
2021,7,22,18,1.69,355.24,97.78,19.65
2021,7,22,19,1.44,8.75,97.75,18.29
2021,7,22,20,1.65,22.2,97.75,17.12
2021,7,22,21,1.71,32.09,97.75,16.51
2021,7,22,22,1.68,38.78,97.73,15.99
2021,7,22,23,1.56,43.78,97.72,15.56
2021,7,23,0,1.4,46.58,97.71,15.15
2021,7,23,1,1.3,45.73,97.7,14.77
2021,7,23,2,1.26,41.22,97.69,14.3
2021,7,23,3,1.28,36.31,97.68,13.8
2021,7,23,4,1.26,31.82,97.67,13.17
2021,7,23,5,1.55,25.4,97.66,13.63
2021,7,23,6,1.59,23.42,97.65,14.57
2021,7,23,7,1.57,20.06,97.64,16.05
2021,7,23,8,1.43,13.58,97.64,18.12
2021,7,23,9,1.18,-0.0,97.61,19.8
2021,7,23,10,0.99,340.13,97.58,21.08
2021,7,23,11,1.08,317.92,97.54,22.15
2021,7,23,12,1.39,314.77,97.5,22.98
2021,7,23,13,1.59,322.57,97.46,23.47
2021,7,23,14,1.71,333.67,97.43,23.79
2021,7,23,15,1.82,347.1,97.39,23.82
2021,7,23,16,2.01,1.34,97.36,23.48
2021,7,23,17,2.22,13.64,97.34,22.7
2021,7,23,18,2.35,24.95,97.33,21.24
2021,7,23,19,2.28,33.8,97.33,18.72
2021,7,23,20,2.63,45.96,97.34,16.78
2021,7,23,21,2.75,55.54,97.34,15.67
2021,7,23,22,2.52,60.41,97.35,14.79
2021,7,23,23,2.45,64.66,97.34,14.08
2021,7,24,0,2.44,69.59,97.3,13.48
2021,7,24,1,2.49,74.13,97.27,12.98
2021,7,24,2,2.43,78.29,97.24,12.47
2021,7,24,3,2.15,82.28,97.23,11.87
2021,7,24,4,1.99,87.53,97.22,11.53
2021,7,24,5,2.52,89.47,97.17,13.29
2021,7,24,6,3.23,88.61,97.09,15.01
2021,7,24,7,3.23,90.97,97.04,16.8
2021,7,24,8,3.42,99.87,97.05,19.01
2021,7,24,9,3.34,102.83,97.05,20.9
2021,7,24,10,3.54,111.64,97.03,22.55
2021,7,24,11,3.67,127.92,97.01,24.13
2021,7,24,12,4.01,141.01,96.98,25.65
2021,7,24,13,4.31,147.43,96.91,26.4
2021,7,24,14,4.4,149.25,96.86,26.51
2021,7,24,15,4.01,149.94,96.83,25.77
2021,7,24,16,3.33,149.22,96.8,24.66
2021,7,24,17,2.67,151.56,96.78,23.08
2021,7,24,18,2.26,156.8,96.78,21.56
2021,7,24,19,2.02,161.99,96.75,20.51
2021,7,24,20,1.91,167.5,96.73,19.69
2021,7,24,21,2.15,188.13,96.78,19.15
2021,7,24,22,2.16,204.34,96.77,18.88
2021,7,24,23,1.93,219.75,96.72,17.98
2021,7,25,0,2.16,238.61,96.72,17.17
2021,7,25,1,2.51,243.91,96.77,17.31
2021,7,25,2,1.93,243.85,96.77,16.88
2021,7,25,3,1.67,238.16,96.75,16.47
2021,7,25,4,1.61,239.7,96.74,15.92
2021,7,25,5,1.57,250.21,96.75,16.72
2021,7,25,6,1.63,256.96,96.77,17.76
2021,7,25,7,1.28,260.88,96.81,19.21
2021,7,25,8,0.97,241.17,96.85,20.78
2021,7,25,9,0.93,206.35,96.85,22.43
2021,7,25,10,1.2,178.88,96.85,23.81
2021,7,25,11,1.61,170.49,96.83,24.49
2021,7,25,12,1.98,173.44,96.82,24.76
2021,7,25,13,2.26,179.21,96.82,24.67
2021,7,25,14,2.39,184.13,96.83,24.66
2021,7,25,15,2.36,187.59,96.83,24.52
2021,7,25,16,2.3,191.96,96.82,24.34
2021,7,25,17,2.11,197.63,96.81,23.89
2021,7,25,18,1.85,204.18,96.8,22.81
2021,7,25,19,1.7,209.74,96.83,20.74
2021,7,25,20,1.93,215.3,96.86,19.4
2021,7,25,21,2.07,221.94,96.88,18.55
2021,7,25,22,2.22,226.71,96.91,17.65
2021,7,25,23,2.4,230.29,96.94,16.98
2021,7,26,0,2.53,233.8,96.93,16.53
2021,7,26,1,2.41,236.77,96.89,15.91
2021,7,26,2,2.18,239.11,96.85,15.33
2021,7,26,3,1.88,239.49,96.83,14.99
2021,7,26,4,1.82,234.26,96.86,14.78
2021,7,26,5,2.35,226.08,96.91,16.01
2021,7,26,6,2.71,222.2,96.97,17.34
2021,7,26,7,2.38,223.8,97.0,19.48
2021,7,26,8,2.55,224.01,97.02,21.56
2021,7,26,9,2.85,218.88,97.01,22.73
2021,7,26,10,3.24,215.49,97.01,23.54
2021,7,26,11,3.58,215.49,97.01,23.76
2021,7,26,12,3.77,217.34,97.0,23.78
2021,7,26,13,3.74,218.98,97.01,23.48
2021,7,26,14,3.55,219.72,97.02,23.1
2021,7,26,15,3.32,218.98,97.02,22.81
2021,7,26,16,3.14,217.61,97.02,22.53
2021,7,26,17,2.69,215.91,96.99,21.98
2021,7,26,18,2.04,211.98,96.97,21.07
2021,7,26,19,2.01,207.76,96.97,19.34
2021,7,26,20,2.47,207.05,97.02,18.28
2021,7,26,21,2.71,211.45,97.04,18.12
2021,7,26,22,2.7,219.59,97.05,17.58
2021,7,26,23,2.69,227.0,97.07,17.12
2021,7,27,0,2.62,231.53,97.06,16.37
2021,7,27,1,2.55,234.22,97.06,15.67
2021,7,27,2,2.53,232.67,97.06,15.34
2021,7,27,3,2.46,229.38,97.08,14.98
2021,7,27,4,2.39,225.27,97.09,14.44
2021,7,27,5,3.02,222.59,97.1,15.34
2021,7,27,6,3.21,222.43,97.12,16.69
2021,7,27,7,3.74,227.71,97.14,18.4
2021,7,27,8,4.3,227.65,97.16,19.62
2021,7,27,9,4.62,229.52,97.17,20.58
2021,7,27,10,4.72,231.99,97.16,21.33
2021,7,27,11,4.7,234.46,97.16,21.65
2021,7,27,12,4.61,236.47,97.16,22.25
2021,7,27,13,4.33,236.48,97.14,22.76
2021,7,27,14,3.87,232.88,97.14,22.31
2021,7,27,15,3.84,228.13,97.12,22.97
2021,7,27,16,3.55,225.0,97.1,22.8
2021,7,27,17,2.8,222.4,97.07,21.8
2021,7,27,18,1.94,217.15,97.04,20.2
2021,7,27,19,1.96,213.63,97.03,18.66
2021,7,27,20,2.1,214.7,97.04,17.7
2021,7,27,21,2.14,221.15,97.06,17.15
2021,7,27,22,2.11,228.15,97.08,16.66
2021,7,27,23,2.12,236.25,97.09,15.79
2021,7,28,0,2.12,244.66,97.08,15.12
2021,7,28,1,2.07,246.15,97.06,14.4
2021,7,28,2,1.99,240.42,97.04,13.88
2021,7,28,3,2.01,230.68,97.03,13.44
2021,7,28,4,2.09,222.88,97.02,13.14
2021,7,28,5,2.72,218.12,97.01,14.11
2021,7,28,6,3.39,220.52,97.02,15.09
2021,7,28,7,4.14,228.52,97.05,16.6
2021,7,28,8,4.74,230.62,97.06,18.19
2021,7,28,9,4.85,230.95,97.03,19.22
2021,7,28,10,4.94,225.96,97.02,19.95
2021,7,28,11,5.15,223.03,96.99,20.52
2021,7,28,12,5.48,222.17,96.99,21.08
2021,7,28,13,5.75,223.51,96.97,21.62
